Plug Flow Rate (m^3 s^-1),Slip Flow Rate (m^3 s^-1)
3.592996496637034e-10,6.807936364922876e-12
3.592996496637034e-10,2.72317454596915e-12
3.592996496637034e-10,2.7100217801044165e-11
3.592996496637034e-10,2.303518513088754e-11
3.592996496637034e-10,1.8970152460730916e-11
3.592996496637034e-10,1.4905119790574294e-11
3.592996496637034e-10,1.0840087120417667e-11
3.592996496637034e-10,6.775054450261041e-12
3.592996496637034e-10,2.7100217801044165e-12
3.592996496637034e-10,2.6969008547057666e-11
3.592996496637034e-10,2.292365726499902e-11
3.592996496637034e-10,1.8878305982940367e-11
3.592996496637034e-10,1.4832954700881718e-11
3.592996496637034e-10,1.0787603418823069e-11
3.592996496637034e-10,6.742252136764418e-12
3.592996496637034e-10,2.6969008547057667e-12
3.592996496637034e-10,2.6838117697732e-11
3.592996496637034e-10,2.2812400043072205e-11
3.592996496637034e-10,1.8786682388412403e-11
3.592996496637034e-10,1.47609647337526e-11
3.592996496637034e-10,1.0735247079092803e-11
3.592996496637034e-10,6.709529424433002e-12
3.592996496637034e-10,2.6838117697732e-12
3.592996496637034e-10,2.6707545253067177e-11
3.592996496637034e-10,2.2701413465107103e-11
3.592996496637034e-10,1.8695281677147026e-11
3.592996496637034e-10,1.468914988918695e-11
3.592996496637034e-10,1.068301810122687e-11
3.592996496637034e-10,6.676886313266796e-12
3.592996496637034e-10,2.670754525306717e-12
3.440469050469549e-10,2.7495755990968685e-11
3.440469050469549e-10,2.337139259232338e-11
3.440469050469549e-10,1.924702919367808e-11
3.440469050469549e-10,1.5122665795032777e-11
3.440469050469549e-10,1.0998302396387473e-11
3.440469050469549e-10,6.873938997742171e-12
3.440469050469549e-10,2.7495755990968678e-12
3.440469050469549e-10,2.7363591522999675e-11
3.440469050469549e-10,2.3259052794549725e-11
3.440469050469549e-10,1.915451406609977e-11
3.440469050469549e-10,1.504997533764982e-11
3.440469050469549e-10,1.094543660919987e-11
3.440469050469549e-10,6.8408978807499195e-12
3.440469050469549e-10,2.736359152299967e-12
3.440469050469549e-10,2.7231745459691497e-11
3.440469050469549e-10,2.3146983640737775e-11
3.440469050469549e-10,1.906222182178405e-11
3.440469050469549e-10,1.4977460002830325e-11
3.440469050469549e-10,1.0892698183876601e-11
3.440469050469549e-10,6.807936364922876e-12
3.440469050469549e-10,2.72317454596915e-12
3.440469050469549e-10,2.7100217801044165e-11
3.440469050469549e-10,2.303518513088754e-11
3.440469050469549e-10,1.8970152460730916e-11
3.440469050469549e-10,1.4905119790574294e-11
3.440469050469549e-10,1.0840087120417667e-11
3.440469050469549e-10,6.775054450261041e-12
3.440469050469549e-10,2.7100217801044165e-12
3.440469050469549e-10,2.6969008547057666e-11
3.440469050469549e-10,2.292365726499902e-11
3.440469050469549e-10,1.8878305982940367e-11
3.440469050469549e-10,1.4832954700881718e-11
3.440469050469549e-10,1.0787603418823069e-11
3.440469050469549e-10,6.742252136764418e-12
3.440469050469549e-10,2.6969008547057667e-12
3.440469050469549e-10,2.6838117697732e-11
3.440469050469549e-10,2.2812400043072205e-11
3.440469050469549e-10,1.8786682388412403e-11
3.440469050469549e-10,1.47609647337526e-11
3.440469050469549e-10,1.0735247079092803e-11
3.440469050469549e-10,6.709529424433002e-12
3.440469050469549e-10,2.6838117697732e-12
3.440469050469549e-10,2.6707545253067177e-11
3.440469050469549e-10,2.2701413465107103e-11
3.440469050469549e-10,1.8695281677147026e-11
3.440469050469549e-10,1.468914988918695e-11
3.440469050469549e-10,1.068301810122687e-11
3.440469050469549e-10,6.676886313266796e-12
3.440469050469549e-10,2.670754525306717e-12
1.5482476234955495e-09,6.522741181227981e-11
1.5482476234955495e-09,5.544330004043784e-11
1.5482476234955495e-09,4.565918826859586e-11
1.5482476234955495e-09,3.58750764967539e-11
1.5482476234955495e-09,2.6090964724911925e-11
1.5482476234955495e-09,1.6306852953069955e-11
1.5482476234955495e-09,6.52274118122798e-12
1.5482476234955495e-09,6.499228765939965e-11
1.5482476234955495e-09,5.5243444510489706e-11
1.5482476234955495e-09,4.549460136157975e-11
1.5482476234955495e-09,3.574575821266981e-11
1.5482476234955495e-09,2.599691506375986e-11
1.5482476234955495e-09,1.6248071914849915e-11
1.5482476234955495e-09,6.499228765939965e-12
1.5482476234955495e-09,6.475758804606727e-11
1.5482476234955495e-09,5.504394983915718e-11
1.5482476234955495e-09,4.533031163224709e-11
1.5482476234955495e-09,3.5616673425337e-11
1.5482476234955495e-09,2.5903035218426915e-11
1.5482476234955495e-09,1.6189397011516818e-11
1.5482476234955495e-09,6.475758804606727e-12
1.5482476234955495e-09,6.45233129722827e-11
1.5482476234955495e-09,5.484481602644029e-11
1.5482476234955495e-09,4.516631908059788e-11
1.5482476234955495e-09,3.548782213475548e-11
1.5482476234955495e-09,2.5809325188913076e-11
1.5482476234955495e-09,1.6130828243070677e-11
1.5482476234955495e-09,6.452331297228267e-12
1.5482476234955495e-09,6.428946243804589e-11
1.5482476234955495e-09,5.4646043072339e-11
1.5482476234955495e-09,4.500262370663212e-11
1.5482476234955495e-09,3.535920434092524e-11
1.5482476234955495e-09,2.5715784975218356e-11
1.5482476234955495e-09,1.6072365609511473e-11
1.5482476234955495e-09,6.4289462438045875e-12
1.5482476234955495e-09,6.405603644335685e-11
1.5482476234955495e-09,5.444763097685333e-11
1.5482476234955495e-09,4.48392255103498e-11
1.5482476234955495e-09,3.523082004384628e-11
1.5482476234955495e-09,2.5622414577342743e-11
1.5482476234955495e-09,1.6014009110839215e-11
1.5482476234955495e-09,6.405603644335684e-12
1.5482476234955495e-09,6.382303498821562e-11
1.5482476234955495e-09,5.4249579739983274e-11
1.5482476234955495e-09,4.467612449175093e-11
1.5482476234955495e-09,3.510266924351859e-11
1.5482476234955495e-09,2.5529213995286247e-11
1.5482476234955495e-09,1.5955758747053904e-11
1.5482476234955495e-09,6.382303498821562e-12
1.5198990185231863e-09,6.522741181227981e-11
1.5198990185231863e-09,5.544330004043784e-11
1.5198990185231863e-09,4.565918826859586e-11
1.5198990185231863e-09,3.58750764967539e-11
1.5198990185231863e-09,2.6090964724911925e-11
1.5198990185231863e-09,1.6306852953069955e-11
1.5198990185231863e-09,6.52274118122798e-12
1.5198990185231863e-09,6.499228765939965e-11
1.5198990185231863e-09,5.5243444510489706e-11
1.5198990185231863e-09,4.549460136157975e-11
1.5198990185231863e-09,3.574575821266981e-11
1.5198990185231863e-09,2.599691506375986e-11
1.5198990185231863e-09,1.6248071914849915e-11
1.5198990185231863e-09,6.499228765939965e-12
1.5198990185231863e-09,6.475758804606727e-11
1.5198990185231863e-09,5.504394983915718e-11
1.5198990185231863e-09,4.533031163224709e-11
1.5198990185231863e-09,3.5616673425337e-11
1.5198990185231863e-09,2.5903035218426915e-11
1.5198990185231863e-09,1.6189397011516818e-11
1.5198990185231863e-09,6.475758804606727e-12
1.5198990185231863e-09,6.45233129722827e-11
1.5198990185231863e-09,5.484481602644029e-11
1.5198990185231863e-09,4.516631908059788e-11
1.5198990185231863e-09,3.548782213475548e-11
1.5198990185231863e-09,2.5809325188913076e-11
1.5198990185231863e-09,1.6130828243070677e-11
1.5198990185231863e-09,6.452331297228267e-12
1.5198990185231863e-09,6.428946243804589e-11
1.5198990185231863e-09,5.4646043072339e-11
1.5198990185231863e-09,4.500262370663212e-11
1.5198990185231863e-09,3.535920434092524e-11
1.5198990185231863e-09,2.5715784975218356e-11
1.5198990185231863e-09,1.6072365609511473e-11
1.5198990185231863e-09,6.4289462438045875e-12
1.5198990185231863e-09,6.405603644335685e-11
1.5198990185231863e-09,5.444763097685333e-11
1.5198990185231863e-09,4.48392255103498e-11
1.5198990185231863e-09,3.523082004384628e-11
1.5198990185231863e-09,2.5622414577342743e-11
1.5198990185231863e-09,1.6014009110839215e-11
1.5198990185231863e-09,6.405603644335684e-12
1.5198990185231863e-09,6.382303498821562e-11
1.5198990185231863e-09,5.4249579739983274e-11
1.5198990185231863e-09,4.467612449175093e-11
1.5198990185231863e-09,3.510266924351859e-11
1.5198990185231863e-09,2.5529213995286247e-11
1.5198990185231863e-09,1.5955758747053904e-11
1.5198990185231863e-09,6.382303498821562e-12
1.4889762989016632e-09,6.522741181227981e-11
1.4889762989016632e-09,5.544330004043784e-11
1.4889762989016632e-09,4.565918826859586e-11
1.4889762989016632e-09,3.58750764967539e-11
1.4889762989016632e-09,2.6090964724911925e-11
1.4889762989016632e-09,1.6306852953069955e-11
1.4889762989016632e-09,6.52274118122798e-12
1.4889762989016632e-09,6.499228765939965e-11
1.4889762989016632e-09,5.5243444510489706e-11
1.4889762989016632e-09,4.549460136157975e-11
1.4889762989016632e-09,3.574575821266981e-11
1.4889762989016632e-09,2.599691506375986e-11
1.4889762989016632e-09,1.6248071914849915e-11
1.4889762989016632e-09,6.499228765939965e-12
1.4889762989016632e-09,6.475758804606727e-11
1.4889762989016632e-09,5.504394983915718e-11
1.4889762989016632e-09,4.533031163224709e-11
1.4889762989016632e-09,3.5616673425337e-11
1.4889762989016632e-09,2.5903035218426915e-11
1.4889762989016632e-09,1.6189397011516818e-11
1.4889762989016632e-09,6.475758804606727e-12
1.4889762989016632e-09,6.45233129722827e-11
1.4889762989016632e-09,5.484481602644029e-11
1.4889762989016632e-09,4.516631908059788e-11
1.4889762989016632e-09,3.548782213475548e-11
1.4889762989016632e-09,2.5809325188913076e-11
1.4889762989016632e-09,1.6130828243070677e-11
1.4889762989016632e-09,6.452331297228267e-12
1.4889762989016632e-09,6.428946243804589e-11
1.4889762989016632e-09,5.4646043072339e-11
1.4889762989016632e-09,4.500262370663212e-11
1.4889762989016632e-09,3.535920434092524e-11
1.4889762989016632e-09,2.5715784975218356e-11
1.4889762989016632e-09,1.6072365609511473e-11
1.4889762989016632e-09,6.4289462438045875e-12
1.4889762989016632e-09,6.405603644335685e-11
1.4889762989016632e-09,5.444763097685333e-11
1.4889762989016632e-09,4.48392255103498e-11
1.4889762989016632e-09,3.523082004384628e-11
1.4889762989016632e-09,2.5622414577342743e-11
1.4889762989016632e-09,1.6014009110839215e-11
1.4889762989016632e-09,6.405603644335684e-12
1.4889762989016632e-09,6.382303498821562e-11
1.4889762989016632e-09,5.4249579739983274e-11
1.4889762989016632e-09,4.467612449175093e-11
1.4889762989016632e-09,3.510266924351859e-11
1.4889762989016632e-09,2.5529213995286247e-11
1.4889762989016632e-09,1.5955758747053904e-11
1.4889762989016632e-09,6.382303498821562e-12
1.4557194110574277e-09,6.522741181227981e-11
1.4557194110574277e-09,5.544330004043784e-11
1.4557194110574277e-09,4.565918826859586e-11
1.4557194110574277e-09,3.58750764967539e-11
1.4557194110574277e-09,2.6090964724911925e-11
1.4557194110574277e-09,1.6306852953069955e-11
1.4557194110574277e-09,6.52274118122798e-12
1.4557194110574277e-09,6.499228765939965e-11
1.4557194110574277e-09,5.5243444510489706e-11
1.4557194110574277e-09,4.549460136157975e-11
1.4557194110574277e-09,3.574575821266981e-11
1.4557194110574277e-09,2.599691506375986e-11
1.4557194110574277e-09,1.6248071914849915e-11
1.4557194110574277e-09,6.499228765939965e-12
1.4557194110574277e-09,6.475758804606727e-11
1.4557194110574277e-09,5.504394983915718e-11
1.4557194110574277e-09,4.533031163224709e-11
1.4557194110574277e-09,3.5616673425337e-11
1.4557194110574277e-09,2.5903035218426915e-11
1.4557194110574277e-09,1.6189397011516818e-11
1.4557194110574277e-09,6.475758804606727e-12
1.4557194110574277e-09,6.45233129722827e-11
1.4557194110574277e-09,5.484481602644029e-11
1.4557194110574277e-09,4.516631908059788e-11
1.4557194110574277e-09,3.548782213475548e-11
1.4557194110574277e-09,2.5809325188913076e-11
1.4557194110574277e-09,1.6130828243070677e-11
1.4557194110574277e-09,6.452331297228267e-12
1.4557194110574277e-09,6.428946243804589e-11
1.4557194110574277e-09,5.4646043072339e-11
1.4557194110574277e-09,4.500262370663212e-11
1.4557194110574277e-09,3.535920434092524e-11
1.4557194110574277e-09,2.5715784975218356e-11
1.4557194110574277e-09,1.6072365609511473e-11
1.4557194110574277e-09,6.4289462438045875e-12
1.4557194110574277e-09,6.405603644335685e-11
1.4557194110574277e-09,5.444763097685333e-11
1.4557194110574277e-09,4.48392255103498e-11
1.4557194110574277e-09,3.523082004384628e-11
1.4557194110574277e-09,2.5622414577342743e-11
1.4557194110574277e-09,1.6014009110839215e-11
1.4557194110574277e-09,6.405603644335684e-12
1.4557194110574277e-09,6.382303498821562e-11
1.4557194110574277e-09,5.4249579739983274e-11
1.4557194110574277e-09,4.467612449175093e-11
1.4557194110574277e-09,3.510266924351859e-11
1.4557194110574277e-09,2.5529213995286247e-11
1.4557194110574277e-09,1.5955758747053904e-11
1.4557194110574277e-09,6.382303498821562e-12
1.4203604602894965e-09,6.522741181227981e-11
1.4203604602894965e-09,5.544330004043784e-11
1.4203604602894965e-09,4.565918826859586e-11
1.4203604602894965e-09,3.58750764967539e-11
1.4203604602894965e-09,2.6090964724911925e-11
1.4203604602894965e-09,1.6306852953069955e-11
1.4203604602894965e-09,6.52274118122798e-12
1.4203604602894965e-09,6.499228765939965e-11
1.4203604602894965e-09,5.5243444510489706e-11
1.4203604602894965e-09,4.549460136157975e-11
1.4203604602894965e-09,3.574575821266981e-11
1.4203604602894965e-09,2.599691506375986e-11
1.4203604602894965e-09,1.6248071914849915e-11
1.4203604602894965e-09,6.499228765939965e-12
1.4203604602894965e-09,6.475758804606727e-11
1.4203604602894965e-09,5.504394983915718e-11
1.4203604602894965e-09,4.533031163224709e-11
1.4203604602894965e-09,3.5616673425337e-11
1.4203604602894965e-09,2.5903035218426915e-11
1.4203604602894965e-09,1.6189397011516818e-11
1.4203604602894965e-09,6.475758804606727e-12
1.4203604602894965e-09,6.45233129722827e-11
1.4203604602894965e-09,5.484481602644029e-11
1.4203604602894965e-09,4.516631908059788e-11
1.4203604602894965e-09,3.548782213475548e-11
1.4203604602894965e-09,2.5809325188913076e-11
1.4203604602894965e-09,1.6130828243070677e-11
1.4203604602894965e-09,6.452331297228267e-12
1.4203604602894965e-09,6.428946243804589e-11
1.4203604602894965e-09,5.4646043072339e-11
1.4203604602894965e-09,4.500262370663212e-11
1.4203604602894965e-09,3.535920434092524e-11
1.4203604602894965e-09,2.5715784975218356e-11
1.4203604602894965e-09,1.6072365609511473e-11
1.4203604602894965e-09,6.4289462438045875e-12
1.4203604602894965e-09,6.405603644335685e-11
1.4203604602894965e-09,5.444763097685333e-11
1.4203604602894965e-09,4.48392255103498e-11
1.4203604602894965e-09,3.523082004384628e-11
1.4203604602894965e-09,2.5622414577342743e-11
1.4203604602894965e-09,1.6014009110839215e-11
1.4203604602894965e-09,6.405603644335684e-12
1.4203604602894965e-09,6.382303498821562e-11
1.4203604602894965e-09,5.4249579739983274e-11
1.4203604602894965e-09,4.467612449175093e-11
1.4203604602894965e-09,3.510266924351859e-11
1.4203604602894965e-09,2.5529213995286247e-11
1.4203604602894965e-09,1.5955758747053904e-11
1.4203604602894965e-09,6.382303498821562e-12
1.3831237727266918e-09,6.522741181227981e-11
1.3831237727266918e-09,5.544330004043784e-11
1.3831237727266918e-09,4.565918826859586e-11
1.3831237727266918e-09,3.58750764967539e-11
1.3831237727266918e-09,2.6090964724911925e-11
1.3831237727266918e-09,1.6306852953069955e-11
1.3831237727266918e-09,6.52274118122798e-12
1.3831237727266918e-09,6.499228765939965e-11
1.3831237727266918e-09,5.5243444510489706e-11
1.3831237727266918e-09,4.549460136157975e-11
1.3831237727266918e-09,3.574575821266981e-11
1.3831237727266918e-09,2.599691506375986e-11
1.3831237727266918e-09,1.6248071914849915e-11
1.3831237727266918e-09,6.499228765939965e-12
1.3831237727266918e-09,6.475758804606727e-11
1.3831237727266918e-09,5.504394983915718e-11
1.3831237727266918e-09,4.533031163224709e-11
1.3831237727266918e-09,3.5616673425337e-11
1.3831237727266918e-09,2.5903035218426915e-11
1.3831237727266918e-09,1.6189397011516818e-11
1.3831237727266918e-09,6.475758804606727e-12
1.3831237727266918e-09,6.45233129722827e-11
1.3831237727266918e-09,5.484481602644029e-11
1.3831237727266918e-09,4.516631908059788e-11
1.3831237727266918e-09,3.548782213475548e-11
1.3831237727266918e-09,2.5809325188913076e-11
1.3831237727266918e-09,1.6130828243070677e-11
1.3831237727266918e-09,6.452331297228267e-12
1.3831237727266918e-09,6.428946243804589e-11
1.3831237727266918e-09,5.4646043072339e-11
1.3831237727266918e-09,4.500262370663212e-11
1.3831237727266918e-09,3.535920434092524e-11
1.3831237727266918e-09,2.5715784975218356e-11
1.3831237727266918e-09,1.6072365609511473e-11
1.3831237727266918e-09,6.4289462438045875e-12
1.3831237727266918e-09,6.405603644335685e-11
1.3831237727266918e-09,5.444763097685333e-11
1.3831237727266918e-09,4.48392255103498e-11
1.3831237727266918e-09,3.523082004384628e-11
1.3831237727266918e-09,2.5622414577342743e-11
1.3831237727266918e-09,1.6014009110839215e-11
1.3831237727266918e-09,6.405603644335684e-12
1.3831237727266918e-09,6.382303498821562e-11
1.3831237727266918e-09,5.4249579739983274e-11
1.3831237727266918e-09,4.467612449175093e-11
1.3831237727266918e-09,3.510266924351859e-11
1.3831237727266918e-09,2.5529213995286247e-11
1.3831237727266918e-09,1.5955758747053904e-11
1.3831237727266918e-09,6.382303498821562e-12
1.3442259575483665e-09,6.522741181227981e-11
1.3442259575483665e-09,5.544330004043784e-11
1.3442259575483665e-09,4.565918826859586e-11
1.3442259575483665e-09,3.58750764967539e-11
1.3442259575483665e-09,2.6090964724911925e-11
1.3442259575483665e-09,1.6306852953069955e-11
1.3442259575483665e-09,6.52274118122798e-12
1.3442259575483665e-09,6.499228765939965e-11
1.3442259575483665e-09,5.5243444510489706e-11
1.3442259575483665e-09,4.549460136157975e-11
1.3442259575483665e-09,3.574575821266981e-11
1.3442259575483665e-09,2.599691506375986e-11
1.3442259575483665e-09,1.6248071914849915e-11
1.3442259575483665e-09,6.499228765939965e-12
1.3442259575483665e-09,6.475758804606727e-11
1.3442259575483665e-09,5.504394983915718e-11
1.3442259575483665e-09,4.533031163224709e-11
1.3442259575483665e-09,3.5616673425337e-11
1.3442259575483665e-09,2.5903035218426915e-11
1.3442259575483665e-09,1.6189397011516818e-11
1.3442259575483665e-09,6.475758804606727e-12
1.3442259575483665e-09,6.45233129722827e-11
1.3442259575483665e-09,5.484481602644029e-11
1.3442259575483665e-09,4.516631908059788e-11
1.3442259575483665e-09,3.548782213475548e-11
1.3442259575483665e-09,2.5809325188913076e-11
1.3442259575483665e-09,1.6130828243070677e-11
1.3442259575483665e-09,6.452331297228267e-12
